MEP_system,Image_ID,Ansatz,Fine-tune/Train_steps,E(Hartree)
Ethane,6,"Psiformer scratch (large batch), single structures",20000,-79.6247971089681
Ethane,7,"Psiformer scratch (large batch), single structures",20000,-79.5928098042806
Ethane,8,"Psiformer scratch (large batch), single structures",20000,-79.59052981058757
Ethane,9,"Psiformer scratch (large batch), single structures",20000,-79.62553515116373
Ethane,10,"Psiformer scratch (large batch), single structures",20000,-79.63436655680339
Ethane,11,"Psiformer scratch (large batch), single structures",20000,-79.63916796366374
Ethane,12,"Psiformer scratch (large batch), single structures",20000,-79.6377374013265
Ethane,13,"Psiformer scratch (large batch), single structures",20000,-79.63830884297688
Ethane,14,"Psiformer scratch (large batch), single structures",20000,-79.64404581705729
Ethane,15,"Psiformer scratch (large batch), single structures",20000,-79.63918670654297
Ethane,16,"Psiformer scratch (large batch), single structures",20000,-79.63541023254395
Ethane,17,"Psiformer scratch (large batch), single structures",20000,-79.63727116902669
Ethane,18,"Psiformer scratch (large batch), single structures",20000,-79.64058553059895
Ethane,19,"Psiformer scratch (large batch), single structures",20000,-79.64124661763509
Ethane,0,"Psiformer scratch (large batch), single structures",30000,-79.81683921813965
Ethane,1,"Psiformer scratch (large batch), single structures",30000,-79.81668480767144
Ethane,2,"Psiformer scratch (large batch), single structures",30000,-79.80998933580187
Ethane,3,"Psiformer scratch (large batch), single structures",30000,-79.76309335496691
Ethane,4,"Psiformer scratch (large batch), single structures",30000,-79.69716195000542
Ethane,5,"Psiformer scratch (large batch), single structures",30000,-79.64651807149251
Ethane,6,"Psiformer scratch (large batch), single structures",30000,-79.6233265346951
Ethane,7,"Psiformer scratch (large batch), single structures",30000,-79.59401516384548
Ethane,8,"Psiformer scratch (large batch), single structures",30000,-79.58711463080512
Ethane,9,"Psiformer scratch (large batch), single structures",30000,-79.62624346415201
Ethane,10,"Psiformer scratch (large batch), single structures",30000,-79.63657824198405
Ethane,11,"Psiformer scratch (large batch), single structures",30000,-79.63979581197103
Ethane,12,"Psiformer scratch (large batch), single structures",30000,-79.639778942532
Ethane,13,"Psiformer scratch (large batch), single structures",30000,-79.639851337009
Ethane,14,"Psiformer scratch (large batch), single structures",30000,-79.6377786424425
Ethane,15,"Psiformer scratch (large batch), single structures",30000,-79.64323709275988
Ethane,16,"Psiformer scratch (large batch), single structures",30000,-79.64174580044217
Ethane,17,"Psiformer scratch (large batch), single structures",30000,-79.64427129957411
Ethane,18,"Psiformer scratch (large batch), single structures",30000,-79.64404661390516
Ethane,19,"Psiformer scratch (large batch), single structures",30000,-79.64409709506565
Ethane,0,"Psiformer scratch (large batch), single structures",40000,-79.82017487419976
Ethane,1,"Psiformer scratch (large batch), single structures",40000,-79.81469128926595
Ethane,2,"Psiformer scratch (large batch), single structures",40000,-79.81148516337076
Ethane,3,"Psiformer scratch (large batch), single structures",40000,-79.76591796875
Ethane,4,"Psiformer scratch (large batch), single structures",40000,-79.70395151774089
Ethane,5,"Psiformer scratch (large batch), single structures",40000,-79.64941711425782
Ethane,6,"Psiformer scratch (large batch), single structures",40000,-79.6296890258789
Ethane,7,"Psiformer scratch (large batch), single structures",40000,-79.59479467603896
Ethane,8,"Psiformer scratch (large batch), single structures",40000,-79.59368654886882
Ethane,9,"Psiformer scratch (large batch), single structures",40000,-79.62596956888835
Ethane,10,"Psiformer scratch (large batch), single structures",40000,-79.638732486301
Ethane,11,"Psiformer scratch (large batch), single structures",40000,-79.64280802408854
Ethane,12,"Psiformer scratch (large batch), single structures",40000,-79.64278712802464
Ethane,13,"Psiformer scratch (large batch), single structures",40000,-79.64207780626086
Ethane,14,"Psiformer scratch (large batch), single structures",40000,-79.64218745761447
Ethane,15,"Psiformer scratch (large batch), single structures",40000,-79.64341384039984
Ethane,16,"Psiformer scratch (large batch), single structures",40000,-79.64384104410807
Ethane,17,"Psiformer scratch (large batch), single structures",40000,-79.64583994547526
Ethane,18,"Psiformer scratch (large batch), single structures",40000,-79.64485795762803
Ethane,19,"Psiformer scratch (large batch), single structures",40000,-79.6439569261339
Formamide,0,"Orbformer scratch, single structures",250,-167.9199677198175
Formamide,1,"Orbformer scratch, single structures",250,-167.85819484998802
Formamide,2,"Orbformer scratch, single structures",250,-167.7981345048493
Formamide,3,"Orbformer scratch, single structures",250,-167.90777921386547
Formamide,4,"Orbformer scratch, single structures",250,-167.50489010188593
Formamide,5,"Orbformer scratch, single structures",250,-167.9182068016496
Formamide,6,"Orbformer scratch, single structures",250,-165.96416678739178
Formamide,7,"Orbformer scratch, single structures",250,-167.3546882266345
Formamide,8,"Orbformer scratch, single structures",250,-167.3012618126494
Formamide,9,"Orbformer scratch, single structures",250,-166.85561872503337
Formamide,10,"Orbformer scratch, single structures",250,-167.04664619322295
Formamide,11,"Orbformer scratch, single structures",250,-167.3155829283015
Formamide,12,"Orbformer scratch, single structures",250,-167.13859941778435
Formamide,13,"Orbformer scratch, single structures",250,-167.7932812738648
Formamide,14,"Orbformer scratch, single structures",250,-167.56037677734312
Formamide,15,"Orbformer scratch, single structures",250,-167.89263347953232
Formamide,16,"Orbformer scratch, single structures",250,-167.96558279157597
Formamide,17,"Orbformer scratch, single structures",250,-167.6935264740221
Formamide,18,"Orbformer scratch, single structures",250,-167.38348288709673
Formamide,19,"Orbformer scratch, single structures",250,-167.6743990336968
Formamide,0,"Orbformer scratch, single structures",1000,-169.3093812052409
Formamide,1,"Orbformer scratch, single structures",1000,-169.30105055745443
Formamide,2,"Orbformer scratch, single structures",1000,-169.25487731928183
Formamide,3,"Orbformer scratch, single structures",1000,-169.5791626993815
Formamide,4,"Orbformer scratch, single structures",1000,-169.5841064046224
Formamide,5,"Orbformer scratch, single structures",1000,-169.32719211832682
Formamide,6,"Orbformer scratch, single structures",1000,-169.0217730102539
Formamide,7,"Orbformer scratch, single structures",1000,-169.21046693929037
Formamide,8,"Orbformer scratch, single structures",1000,-169.1483248901367
Formamide,9,"Orbformer scratch, single structures",1000,-169.15586260986328
Formamide,10,"Orbformer scratch, single structures",1000,-169.16102657063803
Formamide,11,"Orbformer scratch, single structures",1000,-169.43287335504826
Formamide,12,"Orbformer scratch, single structures",1000,-169.27682659912108
Formamide,13,"Orbformer scratch, single structures",1000,-169.34202030436197
Formamide,14,"Orbformer scratch, single structures",1000,-169.2976115315755
Formamide,15,"Orbformer scratch, single structures",1000,-168.85272608326034
Formamide,16,"Orbformer scratch, single structures",1000,-169.32662797037761
Formamide,17,"Orbformer scratch, single structures",1000,-169.27148158772786
Formamide,18,"Orbformer scratch, single structures",1000,-169.370235555013
Formamide,19,"Orbformer scratch, single structures",1000,-169.2760248602779
Formamide,0,"Orbformer scratch, single structures",4000,-169.7821553955078
Formamide,1,"Orbformer scratch, single structures",4000,-169.76947145589193
Formamide,2,"Orbformer scratch, single structures",4000,-169.76560923258464
Formamide,3,"Orbformer scratch, single structures",4000,-169.77748805745443
Formamide,4,"Orbformer scratch, single structures",4000,-169.73047564697265
Formamide,5,"Orbformer scratch, single structures",4000,-169.59852060953776
Formamide,6,"Orbformer scratch, single structures",4000,-169.55107598876953
Formamide,7,"Orbformer scratch, single structures",4000,-169.72349684651692
Formamide,8,"Orbformer scratch, single structures",4000,-169.73361985270182
Formamide,9,"Orbformer scratch, single structures",4000,-169.74575663248697
Formamide,10,"Orbformer scratch, single structures",4000,-169.77302701822916
Formamide,11,"Orbformer scratch, single structures",4000,-169.73874243164062
Formamide,12,"Orbformer scratch, single structures",4000,-169.62484482828776
Formamide,13,"Orbformer scratch, single structures",4000,-169.55337475585938
Formamide,14,"Orbformer scratch, single structures",4000,-169.5393511352539
Formamide,15,"Orbformer scratch, single structures",4000,-169.54002622477213
Formamide,16,"Orbformer scratch, single structures",4000,-169.56645017496746
Formamide,17,"Orbformer scratch, single structures",4000,-169.55770194498697
Formamide,18,"Orbformer scratch, single structures",4000,-169.50044563802084
Formamide,19,"Orbformer scratch, single structures",4000,-169.5325571899414
Formamide,0,"Orbformer scratch, single structures",8000,-169.82664322916668
Formamide,1,"Orbformer scratch, single structures",8000,-169.81710473293728
Formamide,2,"Orbformer scratch, single structures",8000,-169.82352976820204
Formamide,3,"Orbformer scratch, single structures",8000,-169.82058532036675
Formamide,4,"Orbformer scratch, single structures",8000,-169.7870122918023
Formamide,5,"Orbformer scratch, single structures",8000,-169.66417111884223
Formamide,6,"Orbformer scratch, single structures",8000,-169.62189966582093
Formamide,7,"Orbformer scratch, single structures",8000,-169.76774089849886
Formamide,8,"Orbformer scratch, single structures",8000,-169.7849229159885
Formamide,9,"Orbformer scratch, single structures",8000,-169.79897564358183
Formamide,10,"Orbformer scratch, single structures",8000,-169.77810184393988
Formamide,11,"Orbformer scratch, single structures",8000,-169.77826219007704
Formamide,12,"Orbformer scratch, single structures",8000,-169.65335030110677
Formamide,13,"Orbformer scratch, single structures",8000,-169.62040903727214
Formamide,14,"Orbformer scratch, single structures",8000,-169.62450365962877
Formamide,15,"Orbformer scratch, single structures",8000,-169.6151999545627
Formamide,16,"Orbformer scratch, single structures",8000,-169.60582652113172
Formamide,17,"Orbformer scratch, single structures",8000,-169.59681078762478
Formamide,18,"Orbformer scratch, single structures",8000,-169.62771119042944
Formamide,19,"Orbformer scratch, single structures",8000,-169.5914197200575
Formamide,0,"Orbformer scratch, single structures",16000,-169.8538701578776
Formamide,1,"Orbformer scratch, single structures",16000,-169.84748520914712
Formamide,2,"Orbformer scratch, single structures",16000,-169.84367307535808
Formamide,3,"Orbformer scratch, single structures",16000,-169.83988806152342
Formamide,4,"Orbformer scratch, single structures",16000,-169.81677648925782
Formamide,5,"Orbformer scratch, single structures",16000,-169.67242596435545
Formamide,6,"Orbformer scratch, single structures",16000,-169.6573135986328
Formamide,7,"Orbformer scratch, single structures",16000,-169.76663578287761
Formamide,8,"Orbformer scratch, single structures",16000,-169.81053436279296
Formamide,9,"Orbformer scratch, single structures",16000,-169.8159096476237
Formamide,10,"Orbformer scratch, single structures",16000,-169.82413555908204
Formamide,11,"Orbformer scratch, single structures",16000,-169.80740895589193
Formamide,12,"Orbformer scratch, single structures",16000,-169.69438708496094
Formamide,13,"Orbformer scratch, single structures",16000,-169.63399527994792
Formamide,14,"Orbformer scratch, single structures",16000,-169.63193424479167
Formamide,15,"Orbformer scratch, single structures",16000,-169.57206123860678
Formamide,16,"Orbformer scratch, single structures",16000,-169.63699833170574
Formamide,17,"Orbformer scratch, single structures",16000,-169.6397743326823
Formamide,18,"Orbformer scratch, single structures",16000,-169.63507250976562
Formamide,19,"Orbformer scratch, single structures",16000,-169.64625756835937
Formamide,0,"Orbformer scratch, single structures",32000,-169.8752241177029
Formamide,1,"Orbformer scratch, single structures",32000,-169.86830570136175
Formamide,2,"Orbformer scratch, single structures",32000,-169.8607400648329
Formamide,3,"Orbformer scratch, single structures",32000,-169.85351848008898
Formamide,4,"Orbformer scratch, single structures",32000,-169.8350022616916
Formamide,5,"Orbformer scratch, single structures",32000,-169.6898905198839
Formamide,6,"Orbformer scratch, single structures",32000,-169.6802913369726
Formamide,7,"Orbformer scratch, single structures",32000,-169.79692699856227
Formamide,8,"Orbformer scratch, single structures",32000,-169.82978298272027
Formamide,9,"Orbformer scratch, single structures",32000,-169.83326348198784
Formamide,10,"Orbformer scratch, single structures",32000,-169.83675408935548
Formamide,11,"Orbformer scratch, single structures",32000,-169.8143748474121
Formamide,12,"Orbformer scratch, single structures",32000,-169.7024806315104
Formamide,13,"Orbformer scratch, single structures",32000,-169.6592191874186
Formamide,14,"Orbformer scratch, single structures",32000,-169.6624733581543
Formamide,15,"Orbformer scratch, single structures",32000,-169.65743630642362
Formamide,16,"Orbformer scratch, single structures",32000,-169.65576048109267
Formamide,17,"Orbformer scratch, single structures",32000,-169.65278685506186
Formamide,18,"Orbformer scratch, single structures",32000,-169.66362019517686
Formamide,19,"Orbformer scratch, single structures",32000,-169.65765004814995
Formamide,0,"Orbformer scratch, single structures",50000,-169.8671430392795
Formamide,1,"Orbformer scratch, single structures",50000,-169.87048856947158
Formamide,2,"Orbformer scratch, single structures",50000,-169.8693265346951
Formamide,3,"Orbformer scratch, single structures",50000,-169.86282085792163
Formamide,4,"Orbformer scratch, single structures",50000,-169.84334265646854
Formamide,5,"Orbformer scratch, single structures",50000,-169.70962161254883
Formamide,6,"Orbformer scratch, single structures",50000,-169.69072108629015
Formamide,7,"Orbformer scratch, single structures",50000,-169.80874279696104
Formamide,8,"Orbformer scratch, single structures",50000,-169.82928312545314
Formamide,9,"Orbformer scratch, single structures",50000,-169.838365374463
Formamide,10,"Orbformer scratch, single structures",50000,-169.8383359205458
Formamide,11,"Orbformer scratch, single structures",50000,-169.82081885294545
Formamide,12,"Orbformer scratch, single structures",50000,-169.70208885023328
Formamide,13,"Orbformer scratch, single structures",50000,-169.6564944390191
Formamide,14,"Orbformer scratch, single structures",50000,-169.65889769054408
Formamide,15,"Orbformer scratch, single structures",50000,-169.6538837415907
Formamide,16,"Orbformer scratch, single structures",50000,-169.66146678021607
Formamide,17,"Orbformer scratch, single structures",50000,-169.66717219713
Formamide,18,"Orbformer scratch, single structures",50000,-169.6650816921267
Formamide,19,"Orbformer scratch, single structures",50000,-169.66321785064162
Formamide,0,"Orbformer scratch, single structures",60000,-169.87876366509332
Formamide,1,"Orbformer scratch, single structures",60000,-169.8696402382726
Formamide,2,"Orbformer scratch, single structures",60000,-169.8786711893466
Formamide,3,"Orbformer scratch, single structures",60000,-169.86228230116103
Formamide,4,"Orbformer scratch, single structures",60000,-169.84524739740343
