Ansatz,System,Fine-tune step,Geometry,E
orbformer_finetune_tm_128k,COH2,8000,5,-114.42286331311804+/-0
orbformer_finetune_tm_128k,COH2,8000,6,-114.45170246488398+/-0
orbformer_finetune_tm_128k,COH2,8000,7,-114.48337117058794+/-0
orbformer_finetune_tm_128k,COH2,8000,8,-114.47761978117367+/-0
orbformer_finetune_tm_128k,COH2,8000,9,-114.46900336357794+/-0
orbformer_finetune_tm_128k,COH2,16000,0,-114.45180926628113+/-0
orbformer_finetune_tm_128k,COH2,16000,1,-114.47416897621154+/-0
orbformer_finetune_tm_128k,COH2,16000,2,-114.48957899284363+/-0
orbformer_finetune_tm_128k,COH2,16000,3,-114.47085956993104+/-0
orbformer_finetune_tm_128k,COH2,16000,4,-114.48572261681932+/-0
orbformer_finetune_tm_128k,COH2,16000,5,-114.42394090415276+/-0
orbformer_finetune_tm_128k,COH2,16000,6,-114.4530812783315+/-0
orbformer_finetune_tm_128k,COH2,16000,7,-114.4827426201022+/-0
orbformer_finetune_tm_128k,COH2,16000,8,-114.47832337364291+/-0
orbformer_finetune_tm_128k,COH2,16000,9,-114.47036016391556+/-0
orbformer_finetune_tm_128k,COH2,32000,0,-114.45430791854858+/-0
orbformer_finetune_tm_128k,COH2,32000,1,-114.47654045181274+/-0
orbformer_finetune_tm_128k,COH2,32000,2,-114.4916271697998+/-0
orbformer_finetune_tm_128k,COH2,32000,3,-114.47316618309021+/-0
orbformer_finetune_tm_128k,COH2,32000,4,-114.48897093559206+/-0
orbformer_finetune_tm_128k,COH2,32000,5,-114.4267579486915+/-0
orbformer_finetune_tm_128k,COH2,32000,6,-114.45494455623354+/-0
orbformer_finetune_tm_128k,COH2,32000,7,-114.48592052863141+/-0
orbformer_finetune_tm_128k,COH2,32000,8,-114.48107533951332+/-0
orbformer_finetune_tm_128k,COH2,32000,9,-114.47277902800961+/-0
orbformer_finetune_tm_256k,C2H4,0,0,-78.55638156166077+/-0
orbformer_finetune_tm_256k,C2H4,0,1,-78.56803801002502+/-0
orbformer_finetune_tm_256k,C2H4,0,2,-78.50388390121459+/-0
orbformer_finetune_tm_256k,C2H4,0,3,-78.47175132789611+/-0
orbformer_finetune_tm_256k,C2H4,0,4,-78.51340748342349+/-0
orbformer_finetune_tm_256k,C2H4,0,5,-78.47409950568024+/-0
orbformer_finetune_tm_256k,C2H4,0,6,-78.53802741482899+/-0
orbformer_finetune_tm_256k,C2H4,0,7,-78.54423520583988+/-0
orbformer_finetune_tm_256k,C2H4,0,8,-78.53407652738845+/-0
orbformer_finetune_tm_256k,C2H4,0,9,-78.53966515464107+/-0
orbformer_finetune_tm_256k,C2H4,250,0,-78.55291883811951+/-0
orbformer_finetune_tm_256k,C2H4,250,1,-78.56243259048462+/-0
orbformer_finetune_tm_256k,C2H4,250,2,-78.5106557510376+/-0
orbformer_finetune_tm_256k,C2H4,250,3,-78.49021444206238+/-0
orbformer_finetune_tm_256k,C2H4,250,4,-78.50625074092756+/-0
orbformer_finetune_tm_256k,C2H4,250,5,-78.52177753998784+/-0
orbformer_finetune_tm_256k,C2H4,250,6,-78.5327927899233+/-0
orbformer_finetune_tm_256k,C2H4,250,7,-78.53882212543245+/-0
orbformer_finetune_tm_256k,C2H4,250,8,-78.52873059293844+/-0
orbformer_finetune_tm_256k,C2H4,250,9,-78.53211272741655+/-0
orbformer_finetune_tm_256k,C2H4,1000,0,-78.55711108436584+/-0
orbformer_finetune_tm_256k,C2H4,1000,1,-78.56293435340534+/-0
orbformer_finetune_tm_256k,C2H4,1000,2,-78.51486403121949+/-0
orbformer_finetune_tm_256k,C2H4,1000,3,-78.49304814796447+/-0
orbformer_finetune_tm_256k,C2H4,1000,4,-78.50872123755192+/-0
orbformer_finetune_tm_256k,C2H4,1000,5,-78.52432956959737+/-0
orbformer_finetune_tm_256k,C2H4,1000,6,-78.53452848156628+/-0
orbformer_finetune_tm_256k,C2H4,1000,7,-78.54059457199544+/-0
orbformer_finetune_tm_256k,C2H4,1000,8,-78.53149723579841+/-0
orbformer_finetune_tm_256k,C2H4,1000,9,-78.53663430498628+/-0
orbformer_finetune_tm_256k,C2H4,4000,0,-78.56049568939208+/-0
orbformer_finetune_tm_256k,C2H4,4000,1,-78.56801456489563+/-0
orbformer_finetune_tm_256k,C2H4,4000,2,-78.5192990650177+/-0
orbformer_finetune_tm_256k,C2H4,4000,3,-78.4975035282135+/-0
orbformer_finetune_tm_256k,C2H4,4000,4,-78.51421498687239+/-0
orbformer_finetune_tm_256k,C2H4,4000,5,-78.52977738532313+/-0
orbformer_finetune_tm_256k,C2H4,4000,6,-78.53912612660967+/-0
orbformer_finetune_tm_256k,C2H4,4000,7,-78.54490602261437+/-0
orbformer_finetune_tm_256k,C2H4,4000,8,-78.53534914686843+/-0
orbformer_finetune_tm_256k,C2H4,4000,9,-78.54123092362947+/-0
orbformer_finetune_tm_256k,C2H4,8000,0,-78.56063192481994+/-0
orbformer_finetune_tm_256k,C2H4,8000,1,-78.56826726531982+/-0
orbformer_finetune_tm_256k,C2H4,8000,2,-78.51889449577331+/-0
orbformer_finetune_tm_256k,C2H4,8000,3,-78.4972526298523+/-0
orbformer_finetune_tm_256k,C2H4,8000,4,-78.51474266370789+/-0
orbformer_finetune_tm_256k,C2H4,8000,5,-78.52996138996097+/-0
orbformer_finetune_tm_256k,C2H4,8000,6,-78.53929643618106+/-0
orbformer_finetune_tm_256k,C2H4,8000,7,-78.54502760919907+/-0
orbformer_finetune_tm_256k,C2H4,8000,8,-78.53528622286667+/-0
orbformer_finetune_tm_256k,C2H4,8000,9,-78.5408122439136+/-0
orbformer_finetune_tm_256k,C2H4,16000,0,-78.56193710289001+/-0
orbformer_finetune_tm_256k,C2H4,16000,1,-78.56977406349182+/-0
orbformer_finetune_tm_256k,C2H4,16000,2,-78.52009104423523+/-0
orbformer_finetune_tm_256k,C2H4,16000,3,-78.49885524520874+/-0
orbformer_finetune_tm_256k,C2H4,16000,4,-78.5158552387916+/-0
orbformer_finetune_tm_256k,C2H4,16000,5,-78.531169726745+/-0
orbformer_finetune_tm_256k,C2H4,16000,6,-78.54012346651574+/-0
orbformer_finetune_tm_256k,C2H4,16000,7,-78.54632688566497+/-0
orbformer_finetune_tm_256k,C2H4,16000,8,-78.53656476640096+/-0
orbformer_finetune_tm_256k,C2H4,16000,9,-78.54155155925443+/-0
orbformer_finetune_tm_256k,C2H4,32000,0,-78.56212653503418+/-0
orbformer_finetune_tm_256k,C2H4,32000,1,-78.5696999534607+/-0
orbformer_finetune_tm_256k,C2H4,32000,2,-78.52047323608399+/-0
orbformer_finetune_tm_256k,C2H4,32000,3,-78.49877808151246+/-0
orbformer_finetune_tm_256k,C2H4,32000,4,-78.5157083354656+/-0
orbformer_finetune_tm_256k,C2H4,32000,5,-78.53110763181286+/-0
orbformer_finetune_tm_256k,C2H4,32000,6,-78.54022323880781+/-0
orbformer_finetune_tm_256k,C2H4,32000,7,-78.54616332310451+/-0
orbformer_finetune_tm_256k,C2H4,32000,8,-78.53644405654555+/-0
orbformer_finetune_tm_256k,C2H4,32000,9,-78.54197021073873+/-0
orbformer_finetune_tm_256k,C3H4,0,0,-115.91417001842039+/-0
orbformer_finetune_tm_256k,C3H4,0,1,-115.45489729849724+/-0
orbformer_finetune_tm_256k,C3H4,0,2,-115.17920859627752+/-0
orbformer_finetune_tm_256k,C3H4,0,3,-116.11775287756585+/-0
orbformer_finetune_tm_256k,C3H4,0,4,-114.9498383959571+/-0
orbformer_finetune_tm_256k,C3H4,0,5,-115.9479646919134+/-0
orbformer_finetune_tm_256k,C3H4,0,6,-115.79941383062604+/-0
orbformer_finetune_tm_256k,C3H4,0,7,-115.15558130114208+/-0
orbformer_finetune_tm_256k,C3H4,0,8,-115.50973710969272+/-0
orbformer_finetune_tm_256k,C3H4,0,9,-115.73637018167541+/-0
orbformer_finetune_tm_256k,C3H4,250,0,-116.58025001907349+/-0
orbformer_finetune_tm_256k,C3H4,250,1,-116.56416535949707+/-0
orbformer_finetune_tm_256k,C3H4,250,2,-116.54526556954468+/-0
orbformer_finetune_tm_256k,C3H4,250,3,-116.56971566162109+/-0
orbformer_finetune_tm_256k,C3H4,250,4,-116.53221872214216+/-0
orbformer_finetune_tm_256k,C3H4,250,5,-116.5680575254196+/-0
orbformer_finetune_tm_256k,C3H4,250,6,-116.52546628300348+/-0
orbformer_finetune_tm_256k,C3H4,250,7,-116.55445403266867+/-0
orbformer_finetune_tm_256k,C3H4,250,8,-116.47433350054976+/-0
orbformer_finetune_tm_256k,C3H4,250,9,-116.58857379444626+/-0
orbformer_finetune_tm_256k,C3H4,1000,0,-116.59777694511413+/-0
orbformer_finetune_tm_256k,C3H4,1000,1,-116.58266937980652+/-0
orbformer_finetune_tm_256k,C3H4,1000,2,-116.55924935302734+/-0
orbformer_finetune_tm_256k,C3H4,1000,3,-116.58706100120544+/-0
orbformer_finetune_tm_256k,C3H4,1000,4,-116.54898269434345+/-0
orbformer_finetune_tm_256k,C3H4,1000,5,-116.58356951728906+/-0
orbformer_finetune_tm_256k,C3H4,1000,6,-116.54731584082866+/-0
orbformer_finetune_tm_256k,C3H4,1000,7,-116.56790729436679+/-0
orbformer_finetune_tm_256k,C3H4,1000,8,-116.49583346129107+/-0
orbformer_finetune_tm_256k,C3H4,1000,9,-116.60342571885363+/-0
orbformer_finetune_tm_256k,C3H4,4000,0,-116.59952725524903+/-0
orbformer_finetune_tm_256k,C3H4,4000,1,-116.58300086135864+/-0
orbformer_finetune_tm_256k,C3H4,4000,2,-116.56016244239807+/-0
orbformer_finetune_tm_256k,C3H4,4000,3,-116.58827697982788+/-0
orbformer_finetune_tm_256k,C3H4,4000,4,-116.55395512314068+/-0
orbformer_finetune_tm_256k,C3H4,4000,5,-116.58598435102114+/-0
orbformer_finetune_tm_256k,C3H4,4000,6,-116.5480502815424+/-0
orbformer_finetune_tm_256k,C3H4,4000,7,-116.5679099308359+/-0
orbformer_finetune_tm_256k,C3H4,4000,8,-116.49998731677061+/-0
orbformer_finetune_tm_256k,C3H4,4000,9,-116.60334218732237+/-0
orbformer_finetune_tm_256k,C3H4,8000,0,-116.60481429710389+/-0
orbformer_finetune_tm_256k,C3H4,8000,1,-116.59251148376465+/-0
orbformer_finetune_tm_256k,C3H4,8000,2,-116.56784617767335+/-0
orbformer_finetune_tm_256k,C3H4,8000,3,-116.59286304130555+/-0
orbformer_finetune_tm_256k,C3H4,8000,4,-116.5621747788897+/-0
orbformer_finetune_tm_256k,C3H4,8000,5,-116.58896207635394+/-0
orbformer_finetune_tm_256k,C3H4,8000,6,-116.5543192999799+/-0
orbformer_finetune_tm_256k,C3H4,8000,7,-116.5771420059803+/-0
orbformer_finetune_tm_256k,C3H4,8000,8,-116.51222991332946+/-0
orbformer_finetune_tm_256k,C3H4,8000,9,-116.61105935651548+/-0
orbformer_finetune_tm_256k,C3H4,16000,0,-116.60771833839416+/-0
orbformer_finetune_tm_256k,C3H4,16000,1,-116.59478907089233+/-0
orbformer_finetune_tm_256k,C3H4,16000,2,-116.57195430755615+/-0
orbformer_finetune_tm_256k,C3H4,16000,3,-116.59733653564453+/-0
orbformer_finetune_tm_256k,C3H4,16000,4,-116.56598323080216+/-0
orbformer_finetune_tm_256k,C3H4,16000,5,-116.59354289163738+/-0
orbformer_finetune_tm_256k,C3H4,16000,6,-116.55813419409374+/-0
orbformer_finetune_tm_256k,C3H4,16000,7,-116.58114654809583+/-0
orbformer_finetune_tm_256k,C3H4,16000,8,-116.51597830834109+/-0
orbformer_finetune_tm_256k,C3H4,16000,9,-116.61494829101746+/-0
orbformer_finetune_tm_256k,C3H4,32000,0,-116.60939883880616+/-0
orbformer_finetune_tm_256k,C3H4,32000,1,-116.59769206123352+/-0
orbformer_finetune_tm_256k,C3H4,32000,2,-116.57339587974549+/-0
orbformer_finetune_tm_256k,C3H4,32000,3,-116.59973001403809+/-0
orbformer_finetune_tm_256k,C3H4,32000,4,-116.56908378332125+/-0
orbformer_finetune_tm_256k,C3H4,32000,5,-116.59641999395807+/-0
orbformer_finetune_tm_256k,C3H4,32000,6,-116.56013751920506+/-0
orbformer_finetune_tm_256k,C3H4,32000,7,-116.58353309282285+/-0
orbformer_finetune_tm_256k,C3H4,32000,8,-116.51949960621062+/-0
orbformer_finetune_tm_256k,C3H4,32000,9,-116.61800634828802+/-0
orbformer_finetune_tm_256k,CN2H2,0,0,-147.87661829406397+/-0
orbformer_finetune_tm_256k,CN2H2,0,1,-147.84750807437248+/-0
orbformer_finetune_tm_256k,CN2H2,0,2,-147.81341630936353+/-0
orbformer_finetune_tm_256k,CN2H2,0,3,-148.01581298476987+/-0
orbformer_finetune_tm_256k,CN2H2,0,4,-148.00654295937127+/-0
orbformer_finetune_tm_256k,CN2H2,0,5,-147.90489575251272+/-0
orbformer_finetune_tm_256k,CN2H2,0,6,-148.09054708277048+/-0
orbformer_finetune_tm_256k,CN2H2,0,7,-147.9399109946384+/-0
orbformer_finetune_tm_256k,CN2H2,0,8,-147.95417521741595+/-0
orbformer_finetune_tm_256k,CN2H2,0,9,-148.08127176786977+/-0
orbformer_finetune_tm_256k,CN2H2,250,0,-148.63406491394042+/-0
orbformer_finetune_tm_256k,CN2H2,250,1,-148.64829679107666+/-0
orbformer_finetune_tm_256k,CN2H2,250,2,-148.68769728012086+/-0
orbformer_finetune_tm_256k,CN2H2,250,3,-148.65122681655885+/-0
orbformer_finetune_tm_256k,CN2H2,250,4,-148.66823445771288+/-0
orbformer_finetune_tm_256k,CN2H2,250,5,-148.62850661682864+/-0
orbformer_finetune_tm_256k,CN2H2,250,6,-148.65064670698746+/-0
orbformer_finetune_tm_256k,CN2H2,250,7,-148.68048171695693+/-0
orbformer_finetune_tm_256k,CN2H2,250,8,-148.62219062586956+/-0
orbformer_finetune_tm_256k,CN2H2,250,9,-148.68083003216094+/-0
orbformer_finetune_tm_256k,CN2H2,1000,0,-148.65544992523192+/-0
orbformer_finetune_tm_256k,CN2H2,1000,1,-148.66959418029785+/-0
orbformer_finetune_tm_256k,CN2H2,1000,2,-148.70887396392823+/-0
orbformer_finetune_tm_256k,CN2H2,1000,3,-148.6704945098877+/-0
orbformer_finetune_tm_256k,CN2H2,1000,4,-148.68715827606565+/-0
orbformer_finetune_tm_256k,CN2H2,1000,5,-148.65011289581201+/-0
orbformer_finetune_tm_256k,CN2H2,1000,6,-148.674514423353+/-0
orbformer_finetune_tm_256k,CN2H2,1000,7,-148.70168259618424+/-0
orbformer_finetune_tm_256k,CN2H2,1000,8,-148.6379527425704+/-0
orbformer_finetune_tm_256k,CN2H2,1000,9,-148.69419484138965+/-0
orbformer_finetune_tm_256k,CN2H2,4000,0,-148.66186560592652+/-0
orbformer_finetune_tm_256k,CN2H2,4000,1,-148.673323714447+/-0
orbformer_finetune_tm_256k,CN2H2,4000,2,-148.71255668334962+/-0
orbformer_finetune_tm_256k,CN2H2,4000,3,-148.67804975204467+/-0
orbformer_finetune_tm_256k,CN2H2,4000,4,-148.69327199804204+/-0
orbformer_finetune_tm_256k,CN2H2,4000,5,-148.65562640619825+/-0
orbformer_finetune_tm_256k,CN2H2,4000,6,-148.6800676360417+/-0
orbformer_finetune_tm_256k,CN2H2,4000,7,-148.7090036417104+/-0
orbformer_finetune_tm_256k,CN2H2,4000,8,-148.6414928442002+/-0
orbformer_finetune_tm_256k,CN2H2,4000,9,-148.6997741369596+/-0
orbformer_finetune_tm_256k,CN2H2,8000,0,-148.66620261459352+/-0
orbformer_finetune_tm_256k,CN2H2,8000,1,-148.6768163406372+/-0
orbformer_finetune_tm_256k,CN2H2,8000,2,-148.71530374298095+/-0
orbformer_finetune_tm_256k,CN2H2,8000,3,-148.67865001220704+/-0
orbformer_finetune_tm_256k,CN2H2,8000,4,-148.69496970179318+/-0
orbformer_finetune_tm_256k,CN2H2,8000,5,-148.65492755762665+/-0
orbformer_finetune_tm_256k,CN2H2,8000,6,-148.68267684929657+/-0
orbformer_finetune_tm_256k,CN2H2,8000,7,-148.7111405756445+/-0
orbformer_finetune_tm_256k,CN2H2,8000,8,-148.64329413669518+/-0
orbformer_finetune_tm_256k,CN2H2,8000,9,-148.6995728244089+/-0
orbformer_finetune_tm_256k,CN2H2,16000,0,-148.6730472595215+/-0
orbformer_finetune_tm_256k,CN2H2,16000,1,-148.68378879241942+/-0
orbformer_finetune_tm_256k,CN2H2,16000,2,-148.72268325576783+/-0
orbformer_finetune_tm_256k,CN2H2,16000,3,-148.6878995223999+/-0
orbformer_finetune_tm_256k,CN2H2,16000,4,-148.70342675230074+/-0
orbformer_finetune_tm_256k,CN2H2,16000,5,-148.66306736662517+/-0
orbformer_finetune_tm_256k,CN2H2,16000,6,-148.6909815873484+/-0
orbformer_finetune_tm_256k,CN2H2,16000,7,-148.7194606854061+/-0
orbformer_finetune_tm_256k,CN2H2,16000,8,-148.65205199871795+/-0
orbformer_finetune_tm_256k,CN2H2,16000,9,-148.70953146950438+/-0
orbformer_finetune_tm_256k,CN2H2,32000,0,-148.67513644180298+/-0
orbformer_finetune_tm_256k,CN2H2,32000,1,-148.686121534729+/-0
orbformer_finetune_tm_256k,CN2H2,32000,2,-148.7244554283142+/-0
orbformer_finetune_tm_256k,CN2H2,32000,3,-148.6910972290039+/-0
orbformer_finetune_tm_256k,CN2H2,32000,4,-148.70506899749896+/-0
orbformer_finetune_tm_256k,CN2H2,32000,5,-148.6653951876366+/-0
orbformer_finetune_tm_256k,CN2H2,32000,6,-148.69292082234116+/-0
orbformer_finetune_tm_256k,CN2H2,32000,7,-148.72220394238096+/-0
orbformer_finetune_tm_256k,CN2H2,32000,8,-148.6546893306274+/-0
orbformer_finetune_tm_256k,CN2H2,32000,9,-148.7115683087779+/-0
orbformer_finetune_tm_256k,CNH,0,0,-93.40382724113465+/-0
orbformer_finetune_tm_256k,CNH,0,1,-93.39661061820983+/-0
orbformer_finetune_tm_256k,CNH,0,2,-93.40126649780274+/-0
orbformer_finetune_tm_256k,CNH,0,3,-93.42433794364929+/-0
orbformer_finetune_tm_256k,CNH,0,4,-93.2930162663376+/-0
orbformer_finetune_tm_256k,CNH,0,5,-93.34189351298009+/-0
orbformer_finetune_tm_256k,CNH,0,6,-93.41343014378197+/-0
orbformer_finetune_tm_256k,CNH,0,7,-93.4025843378198+/-0
orbformer_finetune_tm_256k,CNH,0,8,-93.4148689195244+/-0
orbformer_finetune_tm_256k,CNH,0,9,-93.41351449178426+/-0
orbformer_finetune_tm_256k,CNH,250,0,-93.40026278114318+/-0
orbformer_finetune_tm_256k,CNH,250,1,-93.39168032875061+/-0
orbformer_finetune_tm_256k,CNH,250,2,-93.39584178962707+/-0
orbformer_finetune_tm_256k,CNH,250,3,-93.4189437828064+/-0
orbformer_finetune_tm_256k,CNH,250,4,-93.28895673909672+/-0
orbformer_finetune_tm_256k,CNH,250,5,-93.338443356494+/-0
orbformer_finetune_tm_256k,CNH,250,6,-93.40954659503605+/-0
orbformer_finetune_tm_256k,CNH,250,7,-93.40088768507029+/-0
orbformer_finetune_tm_256k,CNH,250,8,-93.41319089489515+/-0
orbformer_finetune_tm_256k,CNH,250,9,-93.4096308178069+/-0
orbformer_finetune_tm_256k,CNH,1000,0,-93.39956313438415+/-0
orbformer_finetune_tm_256k,CNH,1000,1,-93.39238789405823+/-0
orbformer_finetune_tm_256k,CNH,1000,2,-93.39812368550537+/-0
orbformer_finetune_tm_256k,CNH,1000,3,-93.42192123374939+/-0
orbformer_finetune_tm_256k,CNH,1000,4,-93.29141166340239+/-0
orbformer_finetune_tm_256k,CNH,1000,5,-93.33984221450757+/-0
orbformer_finetune_tm_256k,CNH,1000,6,-93.41098792038295+/-0
orbformer_finetune_tm_256k,CNH,1000,7,-93.40034106311944+/-0
orbformer_finetune_tm_256k,CNH,1000,8,-93.41289790523852+/-0
orbformer_finetune_tm_256k,CNH,1000,9,-93.41105541218184+/-0
orbformer_finetune_tm_256k,CNH,4000,0,-93.40536457176208+/-0
orbformer_finetune_tm_256k,CNH,4000,1,-93.39737754211426+/-0
orbformer_finetune_tm_256k,CNH,4000,2,-93.4022688621521+/-0
orbformer_finetune_tm_256k,CNH,4000,3,-93.4253502872467+/-0
orbformer_finetune_tm_256k,CNH,4000,4,-93.29470034216432+/-0
orbformer_finetune_tm_256k,CNH,4000,5,-93.34386523250723+/-0
orbformer_finetune_tm_256k,CNH,4000,6,-93.41521740088469+/-0
orbformer_finetune_tm_256k,CNH,4000,7,-93.40528464411501+/-0
orbformer_finetune_tm_256k,CNH,4000,8,-93.41776762667722+/-0
orbformer_finetune_tm_256k,CNH,4000,9,-93.41484556971628+/-0
orbformer_finetune_tm_256k,CNH,8000,0,-93.40567064971924+/-0
orbformer_finetune_tm_256k,CNH,8000,1,-93.39804519030719+/-0
orbformer_finetune_tm_256k,CNH,8000,2,-93.40247486877442+/-0
orbformer_finetune_tm_256k,CNH,8000,3,-93.42544667053222+/-0
orbformer_finetune_tm_256k,CNH,8000,4,-93.29525102620792+/-0
orbformer_finetune_tm_256k,CNH,8000,5,-93.34400661225688+/-0
orbformer_finetune_tm_256k,CNH,8000,6,-93.41586498270226+/-0
orbformer_finetune_tm_256k,CNH,8000,7,-93.40518495613196+/-0
orbformer_finetune_tm_256k,CNH,8000,8,-93.41778521800545+/-0
orbformer_finetune_tm_256k,CNH,8000,9,-93.4147169042771+/-0
orbformer_finetune_tm_256k,CNH,16000,0,-93.40624825553894+/-0
orbformer_finetune_tm_256k,CNH,16000,1,-93.39874341926574+/-0
orbformer_finetune_tm_256k,CNH,16000,2,-93.40376955146789+/-0
orbformer_finetune_tm_256k,CNH,16000,3,-93.42667016334534+/-0
orbformer_finetune_tm_256k,CNH,16000,4,-93.29619499048988+/-0
orbformer_finetune_tm_256k,CNH,16000,5,-93.34516026033235+/-0
orbformer_finetune_tm_256k,CNH,16000,6,-93.41631744100938+/-0
orbformer_finetune_tm_256k,CNH,16000,7,-93.4065830320935+/-0
orbformer_finetune_tm_256k,CNH,16000,8,-93.4189673197819+/-0
orbformer_finetune_tm_256k,CNH,16000,9,-93.41622746983866+/-0
orbformer_finetune_tm_256k,CNH,32000,0,-93.40633011093139+/-0
orbformer_finetune_tm_256k,CNH,32000,1,-93.39875038261414+/-0
orbformer_finetune_tm_256k,CNH,32000,2,-93.40359582138062+/-0
orbformer_finetune_tm_256k,CNH,32000,3,-93.42660370445252+/-0
orbformer_finetune_tm_256k,CNH,32000,4,-93.29660717998364+/-0
orbformer_finetune_tm_256k,CNH,32000,5,-93.34549309138126+/-0
orbformer_finetune_tm_256k,CNH,32000,6,-93.41647697199619+/-0
orbformer_finetune_tm_256k,CNH,32000,7,-93.40626232208827+/-0
orbformer_finetune_tm_256k,CNH,32000,8,-93.41890099768949+/-0
orbformer_finetune_tm_256k,CNH,32000,9,-93.41623386276616+/-0
orbformer_finetune_tm_256k,CNOH,0,0,-167.76896222861262+/-0
orbformer_finetune_tm_256k,CNOH,0,1,-167.6323784783176+/-0
orbformer_finetune_tm_256k,CNOH,0,2,-167.83159937091088+/-0
orbformer_finetune_tm_256k,CNOH,0,3,-167.63733497593103+/-0
orbformer_finetune_tm_256k,CNOH,0,4,-167.56417206730893+/-0
orbformer_finetune_tm_256k,CNOH,0,5,-167.87032726618364+/-0
orbformer_finetune_tm_256k,CNOH,0,6,-168.0417712561939+/-0
orbformer_finetune_tm_256k,CNOH,0,7,-168.0440652537983+/-0
orbformer_finetune_tm_256k,CNOH,0,8,-167.28611594070787+/-0
orbformer_finetune_tm_256k,CNOH,0,9,-167.65663189693473+/-0
orbformer_finetune_tm_256k,CNOH,250,0,-168.58877909698487+/-0
orbformer_finetune_tm_256k,CNOH,250,1,-168.57909570083592+/-0
orbformer_finetune_tm_256k,CNOH,250,2,-168.62428489837646+/-0
orbformer_finetune_tm_256k,CNOH,250,3,-168.5371101623535+/-0
orbformer_finetune_tm_256k,CNOH,250,4,-168.5693947027979+/-0
orbformer_finetune_tm_256k,CNOH,250,5,-168.588189950269+/-0
orbformer_finetune_tm_256k,CNOH,250,6,-168.6048085645554+/-0
orbformer_finetune_tm_256k,CNOH,250,7,-168.59551217154365+/-0
orbformer_finetune_tm_256k,CNOH,250,8,-168.55231235022305+/-0
orbformer_finetune_tm_256k,CNOH,250,9,-168.6117035882613+/-0
orbformer_finetune_tm_256k,CNOH,1000,0,-168.6136918029785+/-0
orbformer_finetune_tm_256k,CNOH,1000,1,-168.598688583374+/-0
orbformer_finetune_tm_256k,CNOH,1000,2,-168.6408016998291+/-0
orbformer_finetune_tm_256k,CNOH,1000,3,-168.5607933441162+/-0
orbformer_finetune_tm_256k,CNOH,1000,4,-168.5952196230417+/-0
orbformer_finetune_tm_256k,CNOH,1000,5,-168.6122374203031+/-0
orbformer_finetune_tm_256k,CNOH,1000,6,-168.6225424781371+/-0
orbformer_finetune_tm_256k,CNOH,1000,7,-168.62070842647356+/-0
orbformer_finetune_tm_256k,CNOH,1000,8,-168.57511785840987+/-0
orbformer_finetune_tm_256k,CNOH,1000,9,-168.63137654173744+/-0
orbformer_finetune_tm_256k,CNOH,4000,0,-168.61676396331788+/-0
orbformer_finetune_tm_256k,CNOH,4000,1,-168.6037451286316+/-0
orbformer_finetune_tm_256k,CNOH,4000,2,-168.64591892089842+/-0
orbformer_finetune_tm_256k,CNOH,4000,3,-168.5649124725342+/-0
orbformer_finetune_tm_256k,CNOH,4000,4,-168.60265300404913+/-0
orbformer_finetune_tm_256k,CNOH,4000,5,-168.61414828248738+/-0
orbformer_finetune_tm_256k,CNOH,4000,6,-168.62492438510475+/-0
orbformer_finetune_tm_256k,CNOH,4000,7,-168.62183033010294+/-0
orbformer_finetune_tm_256k,CNOH,4000,8,-168.57682264274402+/-0
orbformer_finetune_tm_256k,CNOH,4000,9,-168.63406439444603+/-0
orbformer_finetune_tm_256k,CNOH,8000,0,-168.62092208328247+/-0
orbformer_finetune_tm_256k,CNOH,8000,1,-168.60861700439452+/-0
orbformer_finetune_tm_256k,CNOH,8000,2,-168.64600474777222+/-0
orbformer_finetune_tm_256k,CNOH,8000,3,-168.57225653839112+/-0
orbformer_finetune_tm_256k,CNOH,8000,4,-168.60357214332885+/-0
orbformer_finetune_tm_256k,CNOH,8000,5,-168.61056315678942+/-0
orbformer_finetune_tm_256k,CNOH,8000,6,-168.6239697818631+/-0
